partner_id,industry_gic2_code,partner_class_code,partner_gender,partner_name,partner_phone_number,partner_birth_year,partner_address,partner_open_date,partner_close_date
0439cda3-bfc8-41d9-bf96-4022af8d1e94,Individual,I,M,Andrzej Winkler,+41 44 711 47 35,1975-12-23,"Arnoldstrasse 51
5757 Veyrier",2017-09-20,
9a2ba5ea-1e2f-4509-9b12-3e7f313f19a2,Individual,S,,,,,,2018-03-04,
5881ff9e-6301-450c-9979-0b38165e2f1b,Individual,S,,,,,,2021-02-19,
d4fd6983-dcda-4484-b0c4-55728924f7d7,Individual,I,M,Agim Schmidt,+41 44 602 68 69,2001-06-20,"Vogtstrasse 17
8476 Riehen",2011-03-01,
4f4b555d-9597-473c-8395-0c46a4f20549,Individual,I,F,Corine Frick,055 206 17 32,1951-10-13,"Meierstrasse 70
1298 Oberwil",2015-10-07,
a8f1bceb-bb1f-413e-82bb-67af5492d563,Individual,I,M,Benno Walder,032 791 29 17,1973-11-28,"Lanzstrasse 17
5263 Le Grand-Saconnex",2018-08-14,
66d767a0-4353-43be-88df-76c0601b7c47,Individual,I,M,Adnan Sigrist,022 291 66 59,1965-11-23,"Felberstrasse 32
5440 Morges",2021-02-13,
e9e1b74f-cc4a-4d84-b2ac-c063c0df7559,Individual,I,M,Filippo Ferrari,055 109 19 41,2001-10-13,"Moserstrasse 9
8267 Münchenstein",2021-02-03,
75474634-6fc1-4745-a217-f514564df116,Individual,I,M,Gabriel Gut,091 833 97 73,1996-08-21,"Lanzstrasse 18
7725 Val-de-Ruz",2021-05-24,
0c68a635-a9b8-4f5e-9a7a-182ef90ea984,Individual,I,F,Alma Wirth,024 748 40 67,1958-03-26,"Spörristrasse 60
8270 Opfikon",2013-03-20,
d062a13e-9474-4fe7-be21-f651abc15ce6,Food & beverage service activities,B,F,Frei GmbH,081 983 65 06,2002-10-23,"Hotzstrasse 10
7620 Suhr",2018-01-28,
f2a10c1a-6d37-4a07-a81b-ee8c7f4f7705,Individual,I,F,Ute Bättig,+41 21 564 44 49,1973-04-15,"Bärstrasse 153
5773 Uzwil",2014-12-15,
f379a6c3-17f1-4123-bf33-85fd4cd3df5c,Individual,I,M,Hansjürg Graf,+41 33 866 94 77,1975-09-02,"Kägistrasse 32
6223 La Tour-de-Peilz",2011-03-13,
505d1834-a957-47e2-a7cf-1f92c1acaa37,Individual,I,M,Umberto Müller,052 149 96 52,1985-11-18,"Martinstrasse 687
8234 Küsnacht",2010-08-23,
2e446d69-3909-4eca-86a4-e347c7ece37d,Individual,S,,,,,,2019-01-20,
0072c8da-da66-4b47-b963-673fcc464906,Individual,I,F,Agatha Christen,+41 52 839 41 88,1960-01-31,"Zieglerstrasse 86
4244 Bulle",2019-10-02,
06a7c439-a813-482f-92ae-db3fbde440a5,Individual,I,F,Laetitia Germain,0494700120,1986-11-08,"76, boulevard Coulon
30446 Larochenec",2016-10-10,
e4f84b5d-1640-4aac-8abc-d58d608e88f3,Individual,I,F,Adrienne Grondin,01 41 40 83 43,1968-10-17,"avenue de Rémy
18776 Bertrandnec",2017-02-23,
5c6e0f2d-9a38-4ad4-88fc-f1a5a45fcc55,Individual,I,F,Amy Staub,+41 24 309 81 87,1988-12-21,"Bättigstrasse 48
1796 Einsiedeln",2016-03-25,
7dfa50c7-20f7-41af-9606-e12a4dc74727,Individual,I,M,Lias Hotz,034 103 44 97,1982-07-21,"Grafstrasse 386
1489 Lausanne",2014-12-21,
a997a555-de7c-479f-bf76-fcdf0400aee7,Individual,I,M,Philipp Giger,+41 27 353 18 90,1982-03-01,"Walterstrasse 4
8964 Schlieren",2020-12-09,
bfc335f9-a9fb-474a-afc5-c9a6f6ac2fb0,Individual,S,,,,,,2022-10-24,
58076273-a5c4-4f45-b6df-9b9c7d7b5712,Individual,I,M,John Bailey,+1-328-744-3334x6004,1955-12-09,"99441 Vicki Tunnel Suite 450
New Malikfort, MH 38440",2019-04-03,
63155058-7278-44ca-b6d4-5dec5c27cd63,Individual,I,F,Anneliese Benz,026 940 33 01,1990-10-02,"Baumannstrasse 96
4114 Muttenz",2013-08-30,
9af1366a-78e6-4f83-8785-0147a55d7d58,Individual,I,F,Ronja Schmidt,+41 62 908 56 85,1985-07-09,"Schochstrasse 1
1730 Affoltern",2010-04-28,
efca2300-0b80-4b46-89b6-e622fc77a026,Individual,S,,,,,,2023-08-01,
280494e3-061f-421a-96ab-1a71bc42d96e,Individual,I,F,Alina Ammann,+41 55 118 45 17,1980-12-17,"Portmannstrasse 36
9796 Glarus",2014-12-19,
7e265ace-a776-465e-ac1b-b910ee0cb8cc,Individual,I,M,Emil Suter,055 306 98 80,1997-09-25,"Suterstrasse 69
4910 Chêne-Bougeries",2014-05-07,
7efd8a93-ef5f-4d3f-b4f0-bcc1ce1fa30f,Individual,S,,,,,,2023-01-05,
6498c619-7472-443f-89b9-eaba6c83efe9,Individual,I,F,Selin Stadelmann,081 166 72 47,2002-10-18,"Schürchstrasse 25
1576 Grenchen",2016-07-02,
423d8cf3-c06c-46a0-935c-5b222ceacae1,Individual,I,F,Raphaela Wyss,+41 41 440 12 00,1988-02-10,"Wengerstrasse 360
9239 Thalwil",2014-03-07,
9ba1b516-3027-4391-9b19-1c756c13aefb,Individual,I,F,Justine Egli,+41 31 448 27 15,1971-01-05,"Forsterstrasse 90
4426 Köniz",2019-10-08,
5a3cde98-1a0f-475a-9cfc-af30b8c44a6e,Individual,I,F,Vjollca Stocker,+41 32 571 04 14,1962-12-05,"Hoffmannstrasse 7
4916 Dietikon",2011-08-25,
9908ed1f-b86c-41c8-b8e5-f13bb27677fd,Individual,I,F,Ayla Kägi,071 278 40 82,1952-12-02,"Bärstrasse 58
9365 Horw",2019-11-24,
c926b122-b3b7-4563-9e5c-53f69a319859,Individual,I,F,Léonie Kaufmann,021 827 67 72,1977-10-04,"Langstrasse 231
6464 Pfäffikon",2015-11-20,
e7de7e93-6875-478b-9cc1-18d5ef22526d,Individual,I,F,Katrin Ernst,+41 27 659 18 01,1955-04-03,"Leunbergerstrasse 94
4125 Wettingen",2019-01-15,
9b626cf1-919e-437a-8a95-ea420c0617d1,Individual,I,M,Fitim Leu,+41 27 645 71 00,1979-05-15,"Eggerstrasse 5
7647 Zollikon",2020-01-29,
784bdcb5-2b55-4348-b6ea-d79bba09dede,Individual,I,F,Nikolina Arnold,+41 55 769 15 57,1989-02-07,"Baurstrasse 25
6664 Meilen",2014-05-22,
027f5728-fe4d-462f-b7b9-a49f69c858e0,Individual,S,,,,,,2015-10-22,
2d832654-22ed-4f05-adf1-c00da0c9e67b,Individual,I,F,Elisa Sidler,024 776 16 38,1970-05-24,"Schmidstrasse 8
6053 Davos",2017-05-20,
d3936082-60c7-4ab0-91ee-f06bd4de3af4,Individual,I,,Grazia Sigrist,+41 31 681 03 43,1953-02-16,"Wengerstrasse 13
5742 Grenchen",2022-02-21,
6ec866d4-1415-4e4a-83b9-73e818359786,Individual,I,M,Torsten Stalder,033 316 54 12,1959-12-22,"Schenkstrasse 6
6374 Belp",2011-12-18,
a0dcee59-58a4-41f1-a2ee-596f2dd9a9c0,Individual,I,,Ellen Baur,+41 43 228 35 62,1975-08-05,"Ammannstrasse 82
8457 Crans-Montana",2010-11-10,
e89a61aa-905a-4d7a-8631-3c46855a1ede,Individual,I,F,Elisabeth Wegmann,052 764 05 95,1997-09-04,"Meierstrasse 11
1800 Bellinzona",2017-03-07,
c2c9cbbc-6491-45f6-89e0-f34f27e4ed94,Individual,I,M,Yannic Kohler,+41 22 642 22 85,2001-05-13,"Aebistrasse 60
4584 Delsberg",2012-06-06,
b3284c6b-df7d-4271-9b48-71bbf9c9817d,Individual,S,,,,,,2015-07-22,
a59e8fdf-3612-4ae5-9a92-a379281b374e,Individual,I,M,Julius Hermann,044 656 45 54,1973-11-26,"Schenkstrasse 52
7257 Aigle",2021-01-12,
50d9c303-bb8c-4fd8-bc1d-f2f566a0d54b,Individual,I,F,Ella Maurer,033 279 68 51,1988-06-27,"Bauerstrasse 335
1160 Vevey",2018-05-22,
25a5fa23-4b07-4ed1-8fc9-6ef712b587f3,Individual,I,M,Ismael Schwab,081 862 47 08,1989-05-22,"Hunzikerstrasse 3
3224 Glarus",2016-06-09,
99a95021-a3f7-430b-a1b1-a8d8f2cd8b35,Individual,I,F,Solène Meier,+41 91 657 76 23,1976-11-02,"Schmidtstrasse 2
7352 Carouge",2014-10-04,
e4946204-466f-4bb0-9027-ab5aec5d6fb0,Individual,I,M,Nicolas Baumann,+41 34 692 55 53,1958-08-30,"Hauserstrasse 4
7543 Münchenbuchsee",2021-07-22,
7d94346f-f115-44f7-976d-254bb45096e6,Individual,I,M,Alvaro Hermann,024 860 40 40,1962-03-22,"Weibelstrasse 27
2063 Riehen",2015-03-24,
ab6ef99e-e8e3-4fa5-8994-279f5d357567,Individual,I,F,Fabiana Gerber,+41 33 783 74 75,1960-12-21,"Hessstrasse 138
8050 Steffisburg",2013-10-02,
dea692fa-e397-457a-80b5-9505f48be08b,Individual,I,F,Sladjana Lüthi,+41 21 483 45 54,1962-10-20,"Lüthistrasse 24
6464 Illnau-Effretikon",2015-06-01,
e0712177-ac0f-4ea7-b976-e2c8d6278bd1,Individual,I,F,Alessia Leunberger,+41 21 108 34 31,1994-06-12,"Flückigerstrasse 47
6822 Meyrin",2016-09-20,
30866ec9-fd3d-473a-9cc8-0136f25b9a49,Individual,I,M,Luigi Brun,+41 22 077 27 41,1963-01-04,"Mettlerstrasse 526
4520 Illnau-Effretikon",2021-08-30,
0611c7bf-f8fc-4184-b9c0-cb1404cdc2e6,Individual,I,F,Ottilia Berger,032 057 12 39,1967-01-11,"Meilistrasse 67
9264 Stäfa",2016-04-06,
8398f0da-170b-4884-9381-d2025fc2bd3e,Individual,I,F,Marguerite Hofer,061 370 46 77,1992-04-15,"Stalderstrasse 12
5739 Thônex",2013-05-21,
e9caa194-4c62-498e-9372-cef51dd84a6f,Individual,I,F,Cäcilia Kägi,033 588 73 03,1974-01-18,"Portmannstrasse 58
8214 Gossau",2011-05-20,
f5aefb83-cb34-452b-b3de-2f29fd865c04,Individual,I,M,Ian Martin,(05767) 594116,2000-07-16,"Leonhard-Loos-Platz 6782
63378 Burglengenfeld",2020-04-25,
bb3d1df2-602f-4eac-82d7-e18846f1cb80,Individual,I,F,Helena Hofmann,+41 33 909 07 08,1989-07-31,"Jennistrasse 75
7932 Bern",2022-08-26,
bffe5dd6-a1f2-428c-a096-a371c7cd9275,Individual,I,F,Amela Widmer,+41 62 922 48 97,1979-09-29,"Arnoldstrasse 924
9028 Villars-sur-Glâne",2014-11-03,
27b7d61b-2d84-48b0-a88d-83a2c64fbc26,Individual,I,F,Elea Weber,+41 26 197 06 57,1991-09-08,"Stettlerstrasse 2
7646 Le Grand-Saconnex",2020-03-22,
b0a1558d-c092-444d-9044-be9d995154cc,Individual,I,F,Kelly Zollinger,+41 33 577 60 56,2000-05-24,"Zollingerstrasse 5
5867 Lausanne",2011-12-02,
ed491ddc-0aec-4964-9cc0-9592ba527ae9,Individual,I,F,Caroline Ziegler,071 029 22 44,1955-09-10,"Gerberstrasse 34
1472 Wil",2018-10-10,
ed9f9cd5-865e-49de-9adf-3419394a280e,Individual,I,F,Snezana Mayer,+41 91 330 17 86,1983-03-31,"Schneiderstrasse 72
4700 La Tour-de-Peilz",2021-05-08,
6b71cdfd-4521-45bd-9926-cd5a0a6158ee,Individual,I,,Inês Suter,+41 43 470 50 82,1959-02-04,"Wehrlistrasse 95
7069 Belp",2021-04-14,
7fa66dfc-7236-4c9e-ad0f-6bfedde0ed8b,Individual,I,F,Marion Ziegler,+41 41 550 50 14,1983-10-12,"Steffenstrasse 46
7181 Weinfelden",2021-03-06,
0e718672-92b2-40f7-ab77-bb4d9b37770e,Individual,I,F,Rebekka Lutz,034 631 87 10,2001-07-12,"Wirthstrasse 633
7230 Villars-sur-Glâne",2020-01-26,
b809e0a7-dec3-4087-a450-6befac373246,Individual,I,F,Diane Bianchi,+41 52 648 87 58,1969-05-28,"Meisterstrasse 26
3247 Richterswil",2017-09-20,
249f341e-be2b-4ab3-b1cc-c110f9ea6be1,Individual,I,F,Agnès Steinmann,+41 44 576 96 51,1977-05-15,"Schallerstrasse 28
4149 Payerne",2012-08-30,
647376c6-d8b9-4f3f-a52d-1a0c9febd2c9,Individual,S,,,,,,2023-12-01,
9d93a8b3-dfd0-4464-97ae-779b543e8289,Individual,I,F,Marion Lehmann,+41 21 253 81 34,1968-02-14,"Staufferstrasse 8
4680 Thônex",2012-04-21,
cdf1a94b-b985-4896-a699-8088bc99c109,Individual,I,M,William Conley,001-866-380-3974x69830,1968-11-21,"Unit 7257 Box 4810
DPO AP 42931",2022-03-13,
752cb6ff-b71d-4cdb-b419-8376fd847fcb,Individual,I,F,Joëlle Hofer,061 621 17 83,1952-10-26,"Leunbergerstrasse 57
5196 Weinfelden",2010-10-12,
eafb0ceb-401f-45a1-b7b5-a1f41efa3485,Individual,I,F,Aline Braun,+41 33 941 30 05,1991-06-03,"Schulerstrasse 14
3258 Küssnacht",2016-09-01,
d54e76d2-6837-4530-ad23-202a0eef89cb,Individual,I,M,Artur Brun,+41 62 822 59 92,1951-02-16,"Eichenbergerstrasse 16
9961 Freiburg",2017-10-02,
bfc4f2bd-4784-4687-adb9-1676171dc99f,Individual,I,F,Gordana Wirz,+41 71 858 03 78,1955-06-05,"Martistrasse 7
1250 Birsfelden",2022-05-18,
3959530d-4e1c-484f-8dc2-63a36bef69bb,Individual,I,F,Ylenia Schär,+41 56 995 72 00,1976-02-13,"Bosshardstrasse 4
3718 Glarus",2012-10-26,
9dc42fba-709c-4c7e-bd4e-f67636b652cc,Individual,I,M,Dimitrios Maurer,+41 91 723 20 04,1953-07-29,"Felberstrasse 696
8322 Glarus",2022-03-10,
d56f0e93-91b2-4d17-99e7-0d90697ead8c,Investment intermediation,B,M,Gfeller GmbH,+41 26 070 15 71,1984-03-01,"Ritterstrasse 22
8704 Zollikofen",2018-02-14,
a1b0d6ac-07e4-4243-b724-267a8e44f45d,Individual,I,M,Moritz Rey,+41 43 395 96 56,1986-04-08,"Langstrasse 84
2395 Thônex",2011-07-08,
310654bb-48cb-4b58-935b-ff97651c6dd4,Individual,I,F,Jaqueline Gfeller,+41 56 199 11 66,1962-08-01,"Gigerstrasse 345
8818 St. Gallen",2010-09-25,
8fca35b2-1f31-4cfc-b909-0496f8e8aa22,Individual,I,,Marine Benz,+41 61 292 93 54,1997-02-02,"Wagnerstrasse 6
8006 Brig-Glis",2013-05-25,
3ec2e103-e859-44f4-b5c0-3c156b2be920,Individual,I,F,Vivian Vogt,+41 41 115 71 73,1982-01-10,"Stettlerstrasse 755
1125 Thalwil",2021-05-22,
601580a8-bb78-4517-9f49-552568ced123,Individual,I,F,Christina Walder,+41 27 836 71 51,1992-03-23,"Ferraristrasse 23
2802 Gossau",2016-10-25,
d293c7b1-8aaa-416c-a0da-f25a006b0d09,Individual,I,F,Hilda Kohler,055 618 50 06,1976-06-21,"Mäderstrasse 63
3802 Gossau",2017-02-01,
0fdf12f8-bca7-43a5-9e1c-98b8f56b77c0,Individual,I,M,Nael Blaser,+41 22 815 58 56,1965-05-14,"Hunzikerstrasse 9
2842 Thun",2011-04-15,
bf46915b-4450-4d94-a356-8db77f263b58,Individual,I,F,Véronique Hofmann,071 221 82 10,1955-07-31,"Betschartstrasse 14
4869 Zollikon",2019-01-01,
3e90281c-803b-4c4d-965c-981ca34a0bd0,Individual,I,M,Selim Ferrari,+41 61 881 49 35,1982-11-07,"Bianchistrasse 7
2668 Steffisburg",2015-07-13,
9204bca3-4327-4708-9036-8c30c783c1ff,Individual,I,F,Yasmine Schwab,026 329 28 03,1994-11-16,"Gerberstrasse 4
6086 Rapperswil-Jona",2015-08-23,
6102479e-80fc-4bcf-b266-dd987f6213e1,Individual,S,,,,,,2019-11-03,
2e459bf6-279b-4018-97c3-6dca9f1d424f,Individual,S,,,,,,2015-09-21,
8c5d557b-0cb2-444d-b0c6-9d147e72bff9,Individual,I,,Francesca Bianchi,+41 56 789 58 04,1984-01-16,"Baumgartnerstrasse 59
9524 Vevey",2010-09-27,
582eeb74-942e-4cf3-b3c3-230f9381911e,Individual,I,M,Paolo Kaiser,+41 91 386 83 20,1981-08-25,"Seilerstrasse 1
5250 Lugano",2019-03-24,
d1434df2-57d5-4293-9cc4-a1d08ef46a62,Individual,I,F,Carina Meili,+41 22 625 59 96,1963-07-24,"Maierstrasse 16
1720 Brig-Glis",2022-11-25,
592df2c7-74da-41e6-ab3f-f8f0cee30cee,Individual,I,F,Lidija Schaller,+41 21 911 94 16,1950-01-26,"Fischerstrasse 30
6259 Bassersdorf",2020-11-04,
4367af3e-545c-4fe2-a19b-f3c5d71736cd,Individual,I,M,Aleksandar Müller,+41 71 320 94 33,1955-11-24,"Hoffmannstrasse 847
9680 Lausanne",2015-09-07,
d75ce8c9-f1fd-4caa-9824-97fadac6e504,Individual,I,,Sabrina Widmer,+41 61 440 28 62,1971-12-16,"Stuckistrasse 9
2176 Wetzikon",2013-08-05,
55d0c69b-ece4-427f-ad79-c38cdd8570ec,Individual,I,M,Florian Zingg,055 002 65 58,1973-05-03,"Beckstrasse 3
5327 Meilen",2016-04-03,
49438b1c-178e-4f10-9541-759160f0b524,Individual,I,M,Tristan Robin,+33 (0)1 55 01 66 62,1964-02-18,"8, chemin Valérie Perez
27436 GirardBourg",2011-01-19,
8476141e-7670-4e01-a713-d4fd8c4157ba,Individual,I,F,Selina Zehnder,021 469 75 56,1996-08-15,"Blumstrasse 62
9828 Bern",2021-06-12,
e4d81e15-f543-4fac-bc0b-10b5f3449ea8,Individual,I,M,Caspar Bühlmann,+41 24 133 71 35,1955-01-27,"Vogtstrasse 60
7772 Lugano",2021-11-20,
1e774b77-e40e-465f-ba1a-924c91baaf17,Individual,I,F,Rose Wenger,+41 31 482 96 80,1971-02-23,"Schulerstrasse 338
3399 Lutry",2017-09-09,
00911744-e00f-48e5-96fb-f19891b9088d,Individual,I,F,Marilena Felber,+41 91 747 75 30,1993-01-01,"Stutzstrasse 9
7906 Münchenbuchsee",2012-03-14,
44b209ee-4b72-4372-84bc-468ebb9f96c4,Individual,I,F,Isabelle Denis,0257741147,1960-06-06,"71, boulevard Riou
52213 Vaillantdan",2013-01-01,
5e32806d-a541-4c00-979f-a06a0e7bdc0e,Individual,I,F,Mariella Hunziker,+41 52 702 05 48,1953-08-04,"Kernstrasse 87
9290 Bulle",2020-03-31,
5f3f95a2-b0cd-43b6-9021-c8139da92976,Individual,I,F,Brenda Mitchell,001-546-787-8697x387,2000-01-17,"2385 Gary Place Apt. 812
Greenbury, AR 59745",2022-04-11,
8e21e0a6-f515-4795-822a-e6aea54c6036,Individual,I,F,Amy Koch,052 479 40 34,1980-08-29,"Schallerstrasse 19
9013 Wallisellen",2020-03-08,
9992c85d-4559-43ea-a610-a06547a0d606,Individual,I,F,Sanela Hug,+41 34 158 47 31,1971-04-29,"Haslerstrasse 8
8270 Spiez",2021-09-06,
932c51e0-e300-4ec4-9fcb-d013862a4e6e,Individual,I,M,Ulrich Schwab,+41 22 745 04 01,1969-02-07,"Fehrstrasse 44
5260 Payerne",2012-03-19,
d11806cb-d9b6-4d7c-b66e-8da899a707d2,Individual,I,F,Marie-Claire Stöckli,+41 22 368 96 11,1955-09-02,"Zbindenstrasse 32
6775 Langenthal",2019-01-07,
6d554893-71c3-483f-860e-af795ce835cb,Individual,I,F,Matilde Kessler,062 209 59 08,1957-04-10,"Fischerstrasse 53
9921 Kreuzlingen",2013-07-29,
ef011d47-2f7e-4889-b5a0-bff578b9c3ad,Individual,I,F,Jovana Schwarz,024 515 97 96,1961-04-27,"Schumacherstrasse 97
1400 Zofingen",2019-06-22,
189994eb-e272-46f0-a575-d83baa7846ad,Individual,I,M,Bilal Ziegler,+41 43 942 41 51,1959-07-17,"Burristrasse 94
6248 Flawil",2016-08-16,
a7d68e1b-76a6-42b8-bcba-698cae551844,Individual,I,M,Caspar Bader,062 463 12 07,1995-12-28,"Bühlmannstrasse 59
7315 Wädenswil",2021-07-26,
37def1cc-6d59-407c-91dc-5cd6fcccbe8f,Individual,S,,,,,,2019-01-30,
a12a0572-2714-4292-8e3e-632ea4dffcc4,Individual,I,M,Pierre Schürch,+41 31 470 83 11,1983-09-14,"Wehrlistrasse 50
5161 Bulle",2019-08-26,
915aed13-923a-40aa-9b3a-f460b7dfb6ca,Individual,I,F,Emanuela Iten,+41 24 983 22 36,1965-11-09,"Scheideggerstrasse 95
3266 Oberwil",2014-05-19,
b75fac12-0522-45c7-a60b-6cab2befe5aa,Individual,I,F,Lotte Kern,031 488 41 53,1997-05-17,"Wirzstrasse 99
5738 Bellinzona",2012-11-10,
f010ae46-9d7a-4ae2-b4e3-c35c8039647d,Individual,I,M,Janos Weibel,+41 56 793 26 06,1997-05-04,"Huberstrasse 5
9888 Zug",2015-11-24,
d9ef5a97-6f0f-4bae-968f-a434699a0aad,Individual,I,F,Ingeborg Kägi,+41 21 201 07 12,2002-04-21,"Mettlerstrasse 487
4196 Gossau",2015-02-11,
6c1841d9-fce6-4c13-8fe9-065c035dc192,Management of real estate,B,F,Burri & Cie.,021 860 83 69,1982-06-20,"Islerstrasse 782
1638 Lyss",2013-10-07,
d33cbf2d-f40a-4e51-8045-b316481d4723,Individual,I,M,Leon Meili,+41 71 963 46 98,1991-01-28,"Thommenstrasse 973
8090 Spiez",2011-09-04,
db58381d-7bbe-42a5-8db5-241553755d7c,Individual,I,,Patrícia Schärer,+41 61 379 40 79,1963-05-28,"Schneiderstrasse 8
8056 Riehen",2019-01-30,
fc38c037-0564-4851-a069-e45337a8ef74,Individual,I,F,Franca Stucki,+41 62 198 65 22,1997-01-10,"Schulerstrasse 2
7233 Bulle",2015-06-01,
ecff8e94-9777-4e05-bd8b-049d752132c3,Individual,I,F,Sylvia Geißler,01085943147,1977-02-27,"Kuhlgasse 6
89638 Recklinghausen",2022-01-15,
f2d30d3e-faeb-4644-80cc-39575714d798,Individual,I,F,Miriam Bianchi,024 646 41 27,1981-04-07,"Hafnerstrasse 127
6319 Köniz",2011-10-01,
66604396-3eb1-4aea-b14f-cbdaf592c594,Individual,I,F,Lidija Berger,071 124 19 38,1983-11-22,"Kaiserstrasse 95
8882 Oberwil",2021-05-29,
7559843a-dd2a-4664-966c-e9b98b00260d,Individual,I,M,Zoltan Seiler,+41 91 548 54 84,1960-03-14,"Wirthstrasse 48
1624 Männedorf",2015-04-07,
7c5506ec-4925-47a6-b011-9d730726a012,Individual,S,,,,,,2024-03-05,
2d529502-44de-4832-892c-c28408e4df8b,Individual,I,F,Manuela Burri,034 388 35 89,1953-09-22,"Eugsterstrasse 98
2783 Suhr",2015-06-22,
4545511a-0ba8-4c0b-92ab-4d15a0315284,Individual,I,F,Tânia Frei,021 712 28 33,1967-02-13,"Betschartstrasse 57
3003 Köniz",2018-12-23,
888c4af7-3c1d-4ef2-8c53-5a5f6ba4b6ee,Individual,I,F,Lily Albrecht,043 583 63 71,1980-07-29,"Leustrasse 71
8379 Wallisellen",2016-06-24,
7c7ff13b-93d6-488d-8423-9acb006ab0a9,Individual,I,M,Irfan Gerber,022 197 48 64,1950-07-25,"Walterstrasse 56
8365 Mendrisio",2012-04-03,
579463cb-0cb5-4190-946b-dce05129af1c,"Hotels, inns & guesthouses w. rest.",B,F,Fankhauser GmbH,+41 34 843 88 75,1991-07-30,"Hartmannstrasse 62
8492 Yverdon-les-Bains",2010-03-01,
9c7cb299-be5e-4ec1-b422-426b08300440,Individual,I,M,Jonathan Jenni,+41 34 278 84 39,1981-06-06,"Stadelmannstrasse 493
5155 Chur",2013-05-28,
3c532c0d-6e26-4201-934f-cd5fa2d18a44,Individual,S,,,,,,2024-07-19,
62260669-3831-41d3-94cd-a1b8fb5fa584,Individual,I,F,Selma Kuhn,034 683 55 31,1979-10-28,"Portmannstrasse 65
7434 Emmen",2015-05-07,
d662c6d0-644a-43dd-bc36-86635cae652d,Individual,I,F,Carmen Steiger,+41 22 891 63 17,1955-02-15,"Wyssstrasse 508
7147 Payerne",2017-03-18,
0db8d9d4-02c8-4103-bfbf-c5f737e14db3,Individual,I,M,Eric Mendoza,828.925.8801x144,1956-05-24,"510 Perry Crescent Apt. 050
North Arthurfurt, MD 91452",2012-06-08,
7c751f10-3487-47a1-9d07-8d7db14e3726,Individual,I,F,Anouk Lutz,+41 56 273 09 55,1954-09-22,"Winklerstrasse 4
4977 Luzern",2011-07-28,
87ce2661-2495-4ee4-bec5-902cad71dafc,Individual,I,F,Kata Betschart,+41 32 717 09 29,1975-06-25,"Kernstrasse 779
6622 Opfikon",2011-05-28,
0d8f876c-fa35-413a-8787-8e47d5e23ba4,Buying & selling of own real estate,B,F,Wegmann GmbH,+41 26 499 61 49,1966-05-22,"Braunstrasse 72
2703 Richterswil",2021-05-23,
54f2f539-cfd8-47a0-8b1b-1edb3a48fdfa,Individual,I,F,Lilia Zingg,+41 44 939 89 96,1995-04-19,"Stadelmannstrasse 39
9301 Rüti",2021-02-03,
32d2cf9d-b5cf-4de2-a91c-9a375755c836,Individual,I,F,Natascha Ferrari,061 696 82 58,1953-11-26,"Gloorstrasse 19
9670 Risch",2016-02-09,
153704bc-85f8-42a8-88d1-eff401f4da1a,Individual,I,F,Marguerite Bolliger,034 144 17 49,1954-09-30,"Knechtstrasse 64
4805 Muri",2016-04-02,
63d3ecb4-5da6-43ef-9a63-62d090ec50da,Individual,S,,,,,,2020-06-16,
ab50da35-1685-4ca1-ba76-6580c50badc2,Individual,I,M,Angel Schmidt,+41 21 300 51 43,1979-01-12,"Wyssstrasse 114
2173 Steffisburg",2011-03-14,
56d994b8-1481-4156-969f-fa8c42d5f690,Individual,I,M,Kenneth Kessler,+41 31 997 12 19,1996-07-03,"Bosshardstrasse 88
9120 Thun",2019-04-22,
b20feed0-42d0-4a59-82fa-ec7f6de2a513,Individual,I,F,Yolanda Weibel,052 733 44 98,1976-09-08,"Schulerstrasse 99
8722 Yverdon-les-Bains",2016-03-11,
ee512a0f-7770-4a50-91e4-0e4fc738afe7,Individual,I,M,Lenny Gut,071 738 78 29,1987-01-18,"Betschartstrasse 48
9659 Vevey",2012-10-20,
38ea529a-5e46-4e1c-a915-74998ed46c00,Individual,I,,Margareta Schwab,031 999 96 27,1954-03-01,"Wettsteinstrasse 915
1762 Aesch",2010-11-18,
e79a2c90-4de9-4acd-ac09-30d93630f310,Individual,S,,,,,,2019-06-05,
e68f4e7e-c6c6-4980-ac34-543db4c3d3b1,Individual,I,F,Karen Wirth,+41 61 229 66 15,1953-01-22,"Schärstrasse 94
6717 Siders",2017-10-02,
c24edcb6-5bd8-4be6-aa10-a8c3af14d191,Individual,I,F,Eleonore Stutz,081 655 28 41,1969-12-27,"Freistrasse 31
4914 Ebikon",2021-09-15,
2f847af1-a19c-4555-b063-71027d41da7b,Individual,I,M,Till Hirt,034 584 02 50,1984-02-11,"Wirthstrasse 52
8520 Volketswil",2018-02-28,
1ac1f461-75a2-42a3-bc3e-15d3d5db7364,Individual,I,M,Zsolt Scherrer,043 021 34 13,1966-10-25,"Forsterstrasse 5
1184 Uster",2020-04-15,
d1a86293-e7f7-4a33-960f-3b49178dde80,Individual,I,M,Waldemar Stadelmann,044 934 84 81,1963-01-30,"Wettsteinstrasse 1
7258 La Tour-de-Peilz",2013-07-08,
3e593f76-eab7-470f-8fb1-7639ea0b79b3,Individual,I,F,Margarita Schürch,+41 33 839 42 03,1989-01-27,"Gasserstrasse 7
3552 Solothurn",2014-07-19,
2836229d-0eb3-4fc5-b638-4a3e24111849,Individual,I,F,Roberta Felber,071 608 36 39,1960-05-29,"Kaufmannstrasse 56
1576 Liestal",2012-06-22,
